task_id,query_ref,query_text,query_project,query_trade,candidate_id,candidate_ref,candidate_text,candidate_project,candidate_trade,candidate_resolution,relevance,reasoning
task_f5444a09,ISSUE-55,Need to clean dirt stains from door header Drawing: A2.1.2 (2ND FLOOR - CONSTRUCTION PLAN),Abbott Alameda Office TI,,26713318-fd02-49f7-ba47-bba803699843,RFI-71,"All CHW risers from mechanical yard MCP's to roof ADC's are shown on shown as interior risers at East wall bump outs including the (2) 18"" CHW lines running between MCP-05 and ADC-0X-01-04. All exteri",CoreSite Data Center,"mechanical, architectural","Daniel Showalter (Peoples Associates Structural Engineers, Inc. - 10040833): PASE Response:
Please r",not_relevant,"The new observation pertains to cleaning dirt stains from a door header, while the historical issue involves mechanical risers and structural support, indicating fundamentally different problems with no useful connection."
task_f5444a09,ISSUE-55,Need to clean dirt stains from door header Drawing: A2.1.2 (2ND FLOOR - CONSTRUCTION PLAN),Abbott Alameda Office TI,,ac593713-080b-4273-9971-b1bd16410ec9,RFI-1310,REF: Site - Onsite Current Set L1.21A POST TO: Site - Onsite Current Set L1.21A DES provided a sketch layout of B1 entry plaza landscaping showing suggested locations of Q-Tran driver boxes. These dri,Southline Office,,"Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The historical issue pertains to landscaping and electrical layout, which is unrelated to the cleaning of dirt stains from a door header in the new observation."
task_f5444a09,ISSUE-55,Need to clean dirt stains from door header Drawing: A2.1.2 (2ND FLOOR - CONSTRUCTION PLAN),Abbott Alameda Office TI,,710f5bc0-4c3f-4027-9ef0-8efae36525d3,RFI-0863,Offsite - R15 PG&E Conduit Tie in to B2 Confirmation,Southline Office,civil/site,Please see attached.,not_relevant,"The new observation pertains to cleaning dirt stains from a door header, while the historical issue involves a civil/site concern related to conduit tie-in, making them fundamentally different issues with no useful connection."
task_f5444a09,ISSUE-55,Need to clean dirt stains from door header Drawing: A2.1.2 (2ND FLOOR - CONSTRUCTION PLAN),Abbott Alameda Office TI,,7a061949-69d3-4d02-8a2c-6c8b6458cdb3,RFI-137,"DPR Drywall/FWC proposes the alternate column wrap detail per the referenced attachment. Utilization of 90- metal at all column corners in lieu of 2 1/2"" studs along the column steel flanges shrinks t",CoreSite Data Center,architectural,"Daniel Showalter (Peoples Associates Structural Engineers, Inc. - 10040833): PASE Response:
Generall",not_relevant,"The new observation pertains to cleaning dirt stains from a door header, while the historical issue involves a proposed column wrap detail, making them fundamentally different issues with no useful connection."
task_f5444a09,ISSUE-55,Need to clean dirt stains from door header Drawing: A2.1.2 (2ND FLOOR - CONSTRUCTION PLAN),Abbott Alameda Office TI,,824ee15e-15d3-4091-9d6c-aa3ce782a4e7,RFI-183,"RFI #125 confirmed the changes to the RPPs design, quantity and voltage. Per the attached email correspondence from September 18th with CEI, DPR and kW, ""No exceptions taken to the use of black conduc",CoreSite Data Center,electrical,"Garret Gross (KW Engineering - 10059720): 1. Per attached email chain, KW takes no exceptions to uti",not_relevant,"The new observation pertains to cleaning dirt stains from a door header, while the historical issue involves electrical design and installation specifics, making them fundamentally different issues with no useful connection."
task_f5444a09,ISSUE-55,Need to clean dirt stains from door header Drawing: A2.1.2 (2ND FLOOR - CONSTRUCTION PLAN),Abbott Alameda Office TI,,928203d7-8e11-45fe-8445-36cc6e46d475,RFI-1829.1,PSD Shear Wall Overlay Confirmation_R1 1 PSD Shear Wall Overlay Confirmation_R1 Reference: SLP1 - RFI 1829.1 - PSD Shear Wall Overlay Confirmation_R1 SLP1 - RFI 1829 - PSD Shear Wall Overlay Confirmat,Southline Office,structural,"Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The new observation pertains to cleaning dirt stains from a door header, while the historical issue involves structural concerns related to shear wall overlays, indicating fundamentally different problems with no useful connection."
task_f5444a09,ISSUE-55,Need to clean dirt stains from door header Drawing: A2.1.2 (2ND FLOOR - CONSTRUCTION PLAN),Abbott Alameda Office TI,,123ab308-f3cc-40e5-aec9-0a399109fd3f,RFI-1187,"B1 Penthouse Double Doors Astragal Clarification 25 Sheet A2.07 Submittal 3938 B1 - Doors, Frames and Hardware_R1 Background: At the penthouse level, the exterior double doors did not get astragal's s",Southline Office,architectural,"Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The new observation pertains to cleaning dirt stains from a door header, while the historical issue involves a clarification about door hardware and astragals, indicating fundamentally different concerns."
task_1a68191b,RFI-54,"There is a furred wall at Storage 235 intended to hide the existing bus duct and multiple existing conduit risers. However, the current dimensions of the furred wall clash with these existing conduits",CoreSite Data Center,"architectural, electrical",febb70de-1a71-48f5-827c-84af26f723d5,RFI-1817.1,"REF: Site - Offsite Current Set: L4.30, RFI 1817 POST TO: Site - Offsite Current Set: L4.30 Please review the attached file. Per the response to RFI 1817, BrightView performed a sump drain test at one",Southline Office,landscaping,"Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The new observation pertains to a clash between a furred wall and existing conduits in a data center, while the historical issue involves sump drain testing for landscaping, making them fundamentally different issues with no useful connection."
task_1a68191b,RFI-54,"There is a furred wall at Storage 235 intended to hide the existing bus duct and multiple existing conduit risers. However, the current dimensions of the furred wall clash with these existing conduits",CoreSite Data Center,"architectural, electrical",be6004ce-dfd7-4e63-bd04-6742e7c34891,RFI-154,"Per RFI 110.1, at each door, an 8""x8"" j-boxes is required at each door to provide power for door security functions. It is clarified in this RFI, that this j-box is always intended to be installed abo",CoreSite Data Center,security,steven holt: Above the drop ceiling. If no drop ceiling then it needs to be 2 to 3 feet above the do,not_relevant,"The historical issue pertains to the installation of j-boxes for security functions, which is unrelated to the architectural clash involving the furred wall and conduit risers in the new observation."
task_1a68191b,RFI-54,"There is a furred wall at Storage 235 intended to hide the existing bus duct and multiple existing conduit risers. However, the current dimensions of the furred wall clash with these existing conduits",CoreSite Data Center,"architectural, electrical",af4636ab-8d40-4560-b1b0-e585280036a0,RFI-1287,The San Bruno Stamped Irrigation plans introduce BART irrigation legend on sheet L3.10.1. The symbols in this legend are identical to the symbols in the irrigation legend on sheet L3.00 but call for d,Southline Office,"civil/site, landscaping","Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The new observation pertains to a clash between a furred wall and existing conduits in an architectural context, while the historical issue involves discrepancies in irrigation plans related to civil/site work, making them fundamentally different issues with no useful connection."
task_1a68191b,RFI-54,"There is a furred wall at Storage 235 intended to hide the existing bus duct and multiple existing conduit risers. However, the current dimensions of the furred wall clash with these existing conduits",CoreSite Data Center,"architectural, electrical",367ccfda-d436-4df9-a1f0-6e86172bee9d,RFI-1410,"REF: Site - Onsite Current Set: L1.40A, L8.02, L8.06 POST TO: Site - Onsite Current Set: L1.40A Please review the attached file. Per DES response to submittal #4602, the seat wall at the Tanforan Park",Southline Office,"civil/site, concrete, landscaping","Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The new observation pertains to a clash between a furred wall and existing conduits, while the historical issue involves discrepancies in wall dimensions and finishes, making them fundamentally different issues with no useful connection."
task_1a68191b,RFI-54,"There is a furred wall at Storage 235 intended to hide the existing bus duct and multiple existing conduit risers. However, the current dimensions of the furred wall clash with these existing conduits",CoreSite Data Center,"architectural, electrical",7636be53-5939-44f3-84fe-dd0593a95d75,RFI-0968,"The north penthouse curb and framing are not aligning due to architectural and slab plan discrepancies. Where the framing extends 5"" off of the interior curb, please confirm it is acceptable to demo t",Southline Office,,"Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",somewhat_relevant,"While both issues involve discrepancies in construction dimensions and alignment, the specific contexts and resolutions differ, suggesting that some lessons about managing clashes may apply but not directly."
task_1a68191b,RFI-54,"There is a furred wall at Storage 235 intended to hide the existing bus duct and multiple existing conduit risers. However, the current dimensions of the furred wall clash with these existing conduits",CoreSite Data Center,"architectural, electrical",5820bb27-0d3b-4499-a68d-c84801b84fc7,RFI-0673,"Per response to RFI 0599, C5 wall locations were identified. Per email correspondence, DES provided ASK-01 for sheet",Southline Office,,"Please see attached.
Julia Morini (DES Architects & Engineers, Inc. - 10012655) - Jun 28, 2023, 10:1",not_relevant,"The historical issue pertains to wall type confirmation without addressing the specific clash of a furred wall with existing conduits, making it unrelated to the new observation."
task_1a68191b,RFI-54,"There is a furred wall at Storage 235 intended to hide the existing bus duct and multiple existing conduit risers. However, the current dimensions of the furred wall clash with these existing conduits",CoreSite Data Center,"architectural, electrical",af25c57b-d1d6-476d-9ce1-f1a17c5d780e,RFI-63,Conduit from Cable Tray to Digital Displays in Open Ceilings,Intuitive Surgical MOB,"audio visual, architectural","Felice Rosario Arrigotti (RMW Architecture + Interiors - 10024152): SALTER RESPONSE:
The size for th",not_relevant,"The historical issue pertains to conduit installation for digital displays, which does not address the clash between the furred wall and existing conduit risers in the new observation."
task_1a68191b,RFI-54,"There is a furred wall at Storage 235 intended to hide the existing bus duct and multiple existing conduit risers. However, the current dimensions of the furred wall clash with these existing conduits",CoreSite Data Center,"architectural, electrical",7e0b3af4-1bbe-4018-9770-759efe749242,RFI-0395,PSD IBR Footing Penetration at Stair 2,Southline Office,"concrete, fire protection","Please see attached.
Julia Morini (DES Architects & Engineers, Inc. - 10012655) - Apr 14, 2023, 12:4",not_relevant,"The historical issue pertains to a footing penetration related to concrete and fire protection, which is fundamentally different from the architectural and electrical clash involving a furred wall and conduits in the new observation."
